sub_id,name,type,bus1,bus2,W1,W2,latitude,longitude,gic
108137138,T973,GY-D,497,498,0.05,0.1,36.018862461004105,-84.15794542020765,{'i_k': -39.39224386508792}
178249105,T974,GY-D,3109,3110,0.05,0.1,34.18348534944403,-84.5087098507019,{'i_k': 8.104938946529495}
104026793,T975,Auto,202,201,0.04,0.06,41.81951312336104,-103.94252848854264,"{'i_s': 1.3191922554334212e-07, 'i_c': -4.520938155662365}"
159607197,T976,GY-D,1625,1626,0.05,0.1,34.417644900785454,-80.1675807999124,{'i_k': 5.754834990592865}
120865502,T977,GY-D,769,770,0.05,0.1,35.05172399974826,-81.0746031499702,{'i_k': 11.32633578672883}
171642633,T978,GY-D,2521,2522,0.05,0.1,34.199715394572216,-84.12987001302437,{'i_k': 6.064127465599691}
171540513,T979,GY-D,2479,2480,0.05,0.1,33.91458394994531,-83.109501449887,{'i_k': 10.082750952800353}
413126075,T980,GY-D,4913,4914,0.05,0.1,36.81453887985785,-76.28391124014786,{'i_k': 0.3570021845636971}
186406383,T981,GY-D,3649,3650,0.05,0.1,32.520853535704234,-85.14739059800581,{'i_k': 0.7572012977168902}
33170263,T982,Auto,4418,4417,0.04,0.06,39.833565199432606,-80.80593991042679,"{'i_s': -36.61718512495855, 'i_c': -9.011941534074408}"
181134983,T983,GY-D,3239,3240,0.05,0.1,40.82639699200706,-77.79326553016445,{'i_k': -6.888622900615824}
178915007,T984,GY-D,3157,3158,0.05,0.1,39.78408118057616,-86.3046664598283,{'i_k': 12.2750579045}
120780860,T985,GY-D,763,764,0.05,0.1,35.31293292252117,-80.6924871321266,{'i_k': 91.4856843858506}
159758321,T986,GY-D,1647,1648,0.05,0.1,33.96610474816308,-84.39509790189904,{'i_k': -2.577788761883848}
82104553,T987,GY-D,6471,6472,0.05,0.1,42.359957893177615,-71.39704516218542,{'i_k': -56.80263476794525}
52019569,T988,GY-D,5383,5384,0.05,0.1,33.31976549904703,-81.99532419812448,{'i_k': 5.096994881171592}
171642659,T989,GY-D,2525,2526,0.05,0.1,34.11232085121796,-83.94980775073397,{'i_k': -3.8065864664220306}
186973554,T990,GY-D,3785,3786,0.05,0.1,33.439099197755375,-90.63382596280582,{'i_k': 0.47009582857148147}
149970105,T991,GY-D,1437,1438,0.05,0.1,38.44610480325532,-77.38927207427588,{'i_k': 0.0}
97859576,T992,GY-D,7275,7276,0.05,0.1,35.38605863847598,-89.8034177792947,{'i_k': -39.79992533398365}
186998365,T993,GY-D,3811,3812,0.05,0.1,34.6596821754015,-90.88530181249683,{'i_k': -0.059745593383320014}
836238404,T994,GY-D,6571,6572,0.05,0.1,34.00771062519996,-85.22322686023634,{'i_k': -1.5509380082662265}
138615952,T995,GY-D,1147,1148,0.05,0.1,32.360363850923584,-90.21653083382652,{'i_k': 0.0574536611654981}
224115118,T996,GY-D,4017,4018,0.05,0.1,27.58057577107172,-82.45767661466635,{'i_k': -0.03489264535970594}
41203886,T997,GY-D,4907,4908,0.05,0.1,28.044139288986145,-82.36363409914145,{'i_k': 0.04509576519609125}
725846458,T998,GY-D,6151,6152,0.05,0.1,42.538228568421175,-87.90822221142432,{'i_k': 20.648630868831503}
379596104,T999,GY-D,4737,4738,0.05,0.1,28.757619002663287,-81.30203521948121,{'i_k': -1.2759994226281732}
338957592,T1000,GY-D,4499,4500,0.05,0.1,30.19223535823978,-93.34832178147435,{'i_k': -0.15434362243093386}
145077414,T1001,GY-D,1345,1346,0.05,0.1,30.508063894158006,-84.25660114468775,{'i_k': 0.0}
178863929,T1002,GY-D,3145,3146,0.05,0.1,39.52863296471083,-87.4245622161386,{'i_k': 1.149916146461701}
184593459,T1003,GY-D,3453,3454,0.05,0.1,37.50310890003708,-77.70639974987284,{'i_k': -23.454413058861615}
27052403,T1004,GY-D,4187,4188,0.05,0.1,42.32936646387747,-96.36550818809788,{'i_k': -0.3326330442773043}
164138694,T1005,GY-D,1881,1882,0.05,0.1,35.8279149875831,-86.59841528231635,{'i_k': -33.11267085327806}
556862808,T1006,GY-D,5585,5586,0.05,0.1,43.82953223647173,-82.8690618644731,{'i_k': -55.40122506743767}
837999443,T1007,GY-D,6577,6578,0.05,0.1,33.921667436693504,-84.3089404422054,{'i_k': -1.7664267044355264}
708322524,T1008,GY-D,6097,6098,0.05,0.1,36.06332234976372,-76.60140475079044,{'i_k': -1.3123354755371328}
184521717,T1009,GY-D,3435,3436,0.05,0.1,34.328350091355794,-77.8772874381456,{'i_k': 0.0}
164556145,T1010,GY-GY,1922,1921,0.04,0.06,30.247881505407054,-91.1719432783332,"{'i_w1': 0.0, 'i_w2': -0.376268537660954}"
185227970,T1011,GY-D,3547,3548,0.05,0.1,33.8886854257235,-80.92082053031629,{'i_k': -16.08020386162003}
142394413,T1012,GY-D,1287,1288,0.05,0.1,43.663321507011226,-70.55336709593183,{'i_k': -6.750932748572999}
47420229,T1013,GY-D,5159,5160,0.05,0.1,28.36013577140434,-81.49679450636569,{'i_k': 0.7034238401099864}
48856111,T1014,GY-D,5235,5236,0.05,0.1,26.41088398170331,-80.09984328949359,{'i_k': 0.0}
550195254,T1015,GY-GY,5572,5571,0.04,0.06,29.62805301314905,-81.58138551459862,"{'i_w1': 7.018093701183906, 'i_w2': -1.7026879080542299}"
103323430,T1016,GY-D,161,162,0.05,0.1,39.38018486777781,-80.33185796884464,{'i_k': 25.08059327600212}
149838938,T1017,GY-D,1425,1426,0.05,0.1,28.36563029986342,-82.56799731103098,{'i_k': 0.0}
82536056,T1018,GY-D,6523,6524,0.05,0.1,34.71830456096678,-86.84690483263704,{'i_k': 1.6552898965440008}
495564978,T1019,GY-D,5279,5280,0.05,0.1,44.32093100635971,-72.00310387631542,{'i_k': 15.76737149572904}
179005711,T1020,GY-D,3159,3160,0.05,0.1,40.09410123059179,-86.16640091594338,{'i_k': -23.8472990713275}
159455385,T1021,GY-D,1607,1608,0.05,0.1,36.2793137723124,-80.0624423116026,{'i_k': -44.15971972340974}
103221650,T1022,GY-D,151,152,0.05,0.1,33.23410061373472,-87.47229552790652,{'i_k': -3.002266856265706}
82047708,T1023,GY-D,6465,6466,0.05,0.1,37.126611666694295,-76.44037531337527,{'i_k': 1.0788041616648}
175008206,T1024,GY-D,2879,2880,0.05,0.1,43.21082979976583,-84.83010880132501,{'i_k': 50.939109872886284}
380551972,T1025,GY-D,4753,4754,0.05,0.1,29.66964055033777,-82.59427149992567,{'i_k': -0.057240495999582516}
181210242,T1026,GY-D,3245,3246,0.05,0.1,40.46626332644778,-78.32543477788381,{'i_k': -8.42122819307928}
175530858,T1027,GY-D,2925,2926,0.05,0.1,42.7180511730737,-83.00849957734212,{'i_k': -41.30945333458126}
123572983,T1028,GY-D,867,868,0.05,0.1,39.262179846671145,-95.03213097162408,{'i_k': -10.207906264707958}
552651599,T1029,GY-D,5577,5578,0.05,0.1,39.98484251309125,-75.07722191015003,{'i_k': 0.0}
102619845,T1030,GY-GY,98,97,0.04,0.06,28.38398291351241,-80.91548330073023,"{'i_w1': -4.093639166917771, 'i_w2': 5.467931537317661}"
170166810,T1031,GY-D,2309,2310,0.05,0.1,33.424499260091515,-82.08616691813198,{'i_k': 1.0281099207113853}
89550655,T1032,GY-D,6779,6780,0.05,0.1,41.88588831920367,-86.18942134182339,{'i_k': 5.114106096138147}
77706931,T1033,GY-D,6293,6294,0.05,0.1,25.43466777863614,-80.33799296919224,{'i_k': 0.0}
17258428,T1034,GY-D,2681,2682,0.05,0.1,40.03557971373606,-75.13594378435873,{'i_k': -21.21512779219708}
160199541,T1035,GY-D,1701,1702,0.05,0.1,30.61867165037125,-85.87710074984948,{'i_k': 0.05952423263899578}
47468302,T1036,GY-D,5175,5176,0.05,0.1,28.501524063961813,-81.301148067833,{'i_k': 1.686779062747304}
167930675,T1037,GY-D,2183,2184,0.05,0.1,35.02102441376048,-78.91665643558238,{'i_k': 8.373513230356592}
96286954,T1038,GY-D,7157,7158,0.05,0.1,38.26233958633135,-77.58925359229173,{'i_k': -7.405596470987305}
103261888,T1039,GY-D,155,156,0.05,0.1,33.128047800244126,-87.48429294978796,{'i_k': -1.7090564005994475}
1093621332,T1040,GY-D,531,532,0.05,0.1,40.96254219471536,-88.44653313534207,{'i_k': -27.93477747291112}
32249676,T1041,GY-GY,4368,4367,0.04,0.06,35.95060483286033,-78.7497908735333,"{'i_w1': -76.82457306194456, 'i_w2': -7.239163431988741}"
377828119,T1042,GY-D,4695,4696,0.05,0.1,28.04694470303757,-81.78699762360611,{'i_k': 0.7486249203552581}
544451871,T1043,GY-D,5545,5546,0.05,0.1,37.85364539174209,-99.73843304326108,{'i_k': -0.13245502843432644}
1218953220,T1044,GY-D,809,810,0.05,0.1,36.12217333239986,-83.8157399407581,{'i_k': -26.10305403820889}
1085537057,T1045,GY-D,513,514,0.05,0.1,34.95573069259304,-82.91455643540303,{'i_k': 0.0}
176900411,T1046,GY-D,3001,3002,0.05,0.1,38.20388078886056,-89.85168774470017,{'i_k': -23.928608078505682}
385486666,T1047,GY-D,4813,4814,0.05,0.1,33.4520479990039,-82.08166995494103,{'i_k': 1.1614995962851877}
1169786244,T1048,GY-D,687,688,0.05,0.1,40.49005959116685,-74.28126523070776,{'i_k': 22.7716018604442}
627462478,T1049,GY-D,5837,5838,0.05,0.1,41.62261031095181,-87.4299192800873,{'i_k': 0.0}
187550602,T1050,GY-D,3837,3838,0.05,0.1,31.31934209624533,-92.4466846953202,{'i_k': -0.2915240914144666}
27927002,T1051,GY-D,4215,4216,0.05,0.1,39.30601754020512,-84.24944143604802,{'i_k': -21.99929182363489}
163762713,T1052,GY-D,1841,1842,0.05,0.1,32.36295835149888,-84.47691094951082,{'i_k': 12.427199919976612}
186657728,T1053,GY-D,3701,3702,0.05,0.1,30.504980856966046,-90.51713930034606,{'i_k': 0.1252075615233339}
171713857,T1054,GY-D,2541,2542,0.05,0.1,34.38655589133542,-84.37884140211251,{'i_k': -0.4627777540840176}
176263711,T1055,GY-D,2971,2972,0.05,0.1,44.71994277568125,-88.67474768664346,{'i_k': 9.864148071645241}
98666633,T1056,GY-D,7305,7306,0.05,0.1,38.686532481067054,-90.47382036168548,{'i_k': 34.46061750977119}
96396692,T1057,GY-D,7163,7164,0.05,0.1,37.65960690070357,-77.62363029916304,{'i_k': 7.419062553434549}
187461441,T1058,GY-D,3821,3822,0.05,0.1,30.175117661763824,-92.01753320073873,{'i_k': -0.10490441557952261}
164559938,T1059,GY-D,1929,1930,0.05,0.1,33.29218774756693,-86.88901531775932,{'i_k': 3.40634217812355}
804747883,T1060,GY-D,6339,6340,0.05,0.1,36.46671058341311,-77.61453580150608,{'i_k': -9.741419392165257}
173337802,T1061,GY-D,2743,2744,0.05,0.1,37.94697752960599,-90.45502970262903,{'i_k': 44.27917013721213}
1010767318,T1062,GY-D,27,28,0.05,0.1,41.19829851013951,-95.79774953142268,{'i_k': -3.4452156178504523}
175814841,T1063,GY-D,2929,2930,0.05,0.1,41.36992010962849,-77.54105956565641,{'i_k': 0.0}
210048501,T1064,GY-D,3965,3966,0.05,0.1,40.85266523086848,-74.5102774443198,{'i_k': -28.58001521104592}
159758304,T1065,GY-GY,1638,1637,0.04,0.06,33.74104857718964,-84.85539297064761,"{'i_w1': 42.17524834627714, 'i_w2': -25.665297739762064}"
28041786,T1066,GY-D,4219,4220,0.05,0.1,39.70862420611379,-84.00154348640883,{'i_k': 15.8127149678605}
181528993,T1067,GY-D,3261,3262,0.05,0.1,35.78114730992801,-77.86170806916496,{'i_k': 13.176998545672982}
825415938,T1068,GY-D,6525,6526,0.05,0.1,35.09900901918392,-78.82894216674364,{'i_k': 4.022764733737742}
139232239,T1069,GY-D,1169,1170,0.05,0.1,41.77021170389965,-72.55755665532918,{'i_k': 74.66673634364017}
90272808,T1070,GY-D,6827,6828,0.05,0.1,40.21002417278067,-79.72438333744675,{'i_k': -16.800388404613546}
107726452,T1071,GY-D,473,474,0.05,0.1,45.298025373522286,-93.55463367920456,{'i_k': -4.434580151160054}
170537578,T1072,GY-D,2347,2348,0.05,0.1,38.47306345356783,-91.8828251324808,{'i_k': -23.849172238444574}
117755285,T1073,GY-D,715,716,0.05,0.1,35.511112529886006,-97.79213987143416,{'i_k': 1.0745312406876821}
75612060,T1074,GY-D,6231,6232,0.05,0.1,28.76119469196642,-81.34619077490326,{'i_k': -0.6066814268328385}
139797317,T1075,GY-GY,1222,1221,0.04,0.06,30.43024654017235,-92.40719879489036,"{'i_w1': 1.0906599898930558, 'i_w2': 0.0}"
169917050,T1076,GY-D,2275,2276,0.05,0.1,26.0593073516358,-80.4024735918778,{'i_k': 0.0}
176911637,T1077,GY-D,3015,3016,0.05,0.1,38.11163077408076,-89.34846109842714,{'i_k': 0.0}
161718531,T1078,GY-D,1771,1772,0.05,0.1,36.68958437145028,-76.03648126319722,{'i_k': 1.2725011055712263}
69468764,T1079,GY-D,6055,6056,0.05,0.1,38.58567384505925,-75.24360048196229,{'i_k': -1.4013651851622737}
246856607,T1080,GY-D,4125,4126,0.05,0.1,39.7106594659224,-86.19404856612984,{'i_k': 27.820448166842613}
107691263,T1081,GY-D,471,472,0.05,0.1,39.96922390836618,-75.2012215144192,{'i_k': -11.891399451851672}
14708402,T1082,GY-D,1391,1392,0.05,0.1,36.244758112772814,-80.30671447969607,{'i_k': 29.160026033918925}
147219454,T1083,GY-D,1397,1398,0.05,0.1,36.63479999516512,-79.70498829935848,{'i_k': -29.499950074490002}
171171652,T1084,GY-D,2409,2410,0.05,0.1,33.517770601171684,-84.62354134187666,{'i_k': 1.7613931350479626}
186254497,T1085,GY-D,3633,3634,0.05,0.1,31.914433016847223,-85.89832873914916,{'i_k': 2.1604614984639436}
26628030,T1086,GY-GY,4176,4175,0.04,0.06,39.76133492901885,-76.27826137317297,"{'i_w1': -4.079612886560448, 'i_w2': 0.0}"
186949692,T1087,GY-D,3771,3772,0.05,0.1,32.58569945019314,-90.05412554049421,{'i_k': 0.3000702512227127}
48742249,T1088,GY-D,5217,5218,0.05,0.1,26.27904786353441,-80.1553779022387,{'i_k': 0.0}
43315609,T1089,GY-D,4979,4980,0.05,0.1,42.34265147868165,-89.19271900964006,{'i_k': 37.15874964184768}
526490165,T1090,GY-D,5423,5424,0.05,0.1,40.01024016612643,-83.11592672860556,{'i_k': -6.764311674357179}
142493864,T1091,Auto,1292,1291,0.04,0.06,40.91206620487629,-98.26235791799434,"{'i_s': -37.91150915806111, 'i_c': -38.711365099728376}"
160286849,T1092,GY-D,1711,1712,0.05,0.1,29.95327603594412,-82.77961146309092,{'i_k': 1.3405963612916878}
160308061,T1093,GY-D,1717,1718,0.05,0.1,32.89988916893554,-84.31257817304436,{'i_k': -7.347383907182264}
171571429,T1094,GY-D,2497,2498,0.05,0.1,34.16287027957593,-83.24087284271123,{'i_k': -39.656799217809166}
607893468,T1095,GY-D,5767,5768,0.05,0.1,33.289434026945855,-89.42188418493491,{'i_k': 0.47200365970875735}
632301973,T1096,GY-D,5845,5846,0.05,0.1,29.62952845023722,-90.9161311020964,{'i_k': -0.09316389414345476}
1113718040,T1097,GY-D,573,574,0.05,0.1,28.540828993553852,-81.25390252036784,{'i_k': 0.22089502992904517}
55411748,T1098,GY-D,5579,5580,0.05,0.1,44.86286100583685,-93.4353314134042,{'i_k': 9.759388026677406}
164413899,T1099,GY-D,1891,1892,0.05,0.1,39.30895896710312,-100.92036937739296,{'i_k': 2.679809650488884}
176741843,T1100,GY-D,2997,2998,0.05,0.1,41.14247509077578,-88.58890720015579,{'i_k': 31.588758527972217}
148353014,T1101,GY-D,1405,1406,0.05,0.1,37.79293101304786,-97.5195808605811,{'i_k': -14.741564868311066}
1005940922,T1102,GY-GY,20,19,0.04,0.06,32.884702975307675,-82.41614206246135,"{'i_w1': 0.0, 'i_w2': -5.724912686785968}"
516459394,T1103,GY-D,5365,5366,0.05,0.1,33.98597883163147,-84.0008308123563,{'i_k': -1.4425087428648569}
208720499,T1104,GY-D,3957,3958,0.05,0.1,42.66147582588135,-83.12092021072031,{'i_k': 6.380539168360965}
182673797,T1105,GY-D,3323,3324,0.05,0.1,33.51727577315554,-86.88183555928117,{'i_k': 5.1881287150592135}
164511227,T1106,GY-D,1911,1912,0.05,0.1,32.0039942955412,-91.04197238286,{'i_k': 0.3156045262918112}
98932772,T1107,GY-D,7321,7322,0.05,0.1,33.38593858723937,-89.20997722914586,{'i_k': 11.024597609310598}
139249550,T1108,GY-D,1171,1172,0.05,0.1,42.09068053171144,-72.63488197919735,{'i_k': 37.94011202029748}
189018162,T1109,GY-D,3883,3884,0.05,0.1,30.36167339324752,-91.04797434199608,{'i_k': -0.10360974054593326}
966500,T1110,GY-D,7177,7178,0.05,0.1,39.1746670476664,-76.81648126753323,{'i_k': 0.0}
184542907,T1111,GY-D,3447,3448,0.05,0.1,34.58541511049941,-79.66909726668187,{'i_k': -6.289008577070555}
157842608,T1112,GY-D,1573,1574,0.05,0.1,37.87857662513877,-88.84926221530351,{'i_k': -21.736866937304058}
96659602,T1113,GY-D,7179,7180,0.05,0.1,39.35095281766049,-80.06466012431378,{'i_k': 15.231474522386533}
185236364,T1114,GY-D,3551,3552,0.05,0.1,33.02370060496257,-80.144833126415,{'i_k': 3.772107051094736}
13294682,T1115,GY-D,1029,1030,0.05,0.1,36.04458400539923,-79.0164542189677,{'i_k': 16.13186569666607}
138927367,T1116,GY-D,1165,1166,0.05,0.1,42.96811023605832,-72.65234164359549,{'i_k': -35.19820383732265}
385259845,T1117,GY-D,4811,4812,0.05,0.1,27.090171650260245,-82.15834014999392,{'i_k': 0.2679291186378249}
186578274,T1118,GY-D,3683,3684,0.05,0.1,32.60288175333061,-87.78167016439409,{'i_k': -4.7419325354633}
159455378,T1119,GY-D,1603,1604,0.05,0.1,36.1224213452934,-79.78079326407462,{'i_k': 26.25968129027371}
140404129,T1120,GY-D,1259,1260,0.05,0.1,41.87476211030286,-71.89598276515757,{'i_k': 94.03142511662772}
708931360,T1121,GY-D,6103,6104,0.05,0.1,36.594780863193776,-87.25291537755713,{'i_k': -40.852695026045396}
107014791,T1122,GY-D,451,452,0.05,0.1,25.690954201243567,-80.41330490031345,{'i_k': 0.0}
150300543,T1123,GY-D,1447,1448,0.05,0.1,36.44743069007647,-97.05657481743766,{'i_k': -15.414943507928314}
86822197,T1124,GY-D,6661,6662,0.05,0.1,41.01105209503756,-81.69748394421896,{'i_k': -16.505251892873307}
95151044,T1125,GY-D,7007,7008,0.05,0.1,39.950575758734175,-74.8101784806909,{'i_k': -12.870451375844079}
170295993,T1126,GY-D,2319,2320,0.05,0.1,32.99850380461891,-82.80190216449681,{'i_k': 8.469834350152302}
81926763,T1127,GY-D,6445,6446,0.05,0.1,36.64363568636816,-76.23693435347077,{'i_k': 1.8143143161608297}
935001267,T1128,GY-D,6941,6942,0.05,0.1,36.24850467080679,-94.58139681349788,{'i_k': 6.777923936076826}
1071630306,T1129,GY-D,457,458,0.05,0.1,42.57892713174655,-89.04396346112136,{'i_k': 29.215212697089}
187461477,T1130,GY-D,3825,3826,0.05,0.1,30.155537643006475,-92.05025649865652,{'i_k': 0.0769934946953516}
147044596,T1131,GY-D,1389,1390,0.05,0.1,41.623049315896594,-86.25591843829685,{'i_k': 11.160327072746584}
164729296,T1132,GY-D,1949,1950,0.05,0.1,38.783280253267314,-94.65343628291784,{'i_k': 14.402622597573608}
178722864,T1133,Auto,3126,3125,0.04,0.06,39.92523836267538,-87.42686170794393,"{'i_s': -16.3671580262124, 'i_c': -27.60123393173858}"
178826075,T1134,Auto,3136,3135,0.04,0.06,39.17398140108488,-85.86967075408124,"{'i_s': -12.348843712228074, 'i_c': -15.517119263679012}"
186049739,T1135,GY-D,3611,3612,0.05,0.1,30.845996086695155,-88.28015969662013,{'i_k': -0.9265372139484933}
340385857,T1136,GY-D,4531,4532,0.05,0.1,30.38498371152829,-91.17593249730656,{'i_k': 0.12796524771551235}
2726409,T1137,GY-D,4191,4192,0.05,0.1,39.86222630682392,-83.11847061189607,{'i_k': 64.76425903664284}
159784551,T1138,GY-D,1663,1664,0.05,0.1,33.614358569102585,-84.52623363729353,{'i_k': -0.3196928612403046}
173001723,T1139,Auto,2716,2715,0.04,0.06,44.47366544871399,-98.39261699468464,"{'i_s': 25.23311506464887, 'i_c': 23.750578098305773}"
49094403,T1140,GY-D,5261,5262,0.05,0.1,38.932490562655445,-94.81009715158024,{'i_k': -12.252059778937255}
158112591,T1141,GY-D,1577,1578,0.05,0.1,36.83945395044714,-76.13444874999736,{'i_k': -0.2392217575702933}
185567532,T1142,GY-D,3577,3578,0.05,0.1,35.64365463820643,-81.95545160661959,{'i_k': -17.457443344865485}
967608045,T1143,GY-D,7193,7194,0.05,0.1,33.7038280952026,-84.21411184320716,{'i_k': -3.62726612460105}
81604584,T1144,GY-D,6423,6424,0.05,0.1,42.47181503720542,-71.04537419110122,{'i_k': -32.864915510388954}
171967077,T1145,GY-D,2597,2598,0.05,0.1,32.61522495004035,-84.97958809966866,{'i_k': 5.041138568405929}
973011312,T1146,GY-D,7231,7232,0.05,0.1,33.876482511747305,-84.38078609698572,{'i_k': -1.2772713332303036}
1172767928,T1147,GY-D,693,694,0.05,0.1,35.17468091856925,-89.74550811476458,{'i_k': 26.442075653010445}
68999642,T1148,GY-D,6041,6042,0.05,0.1,38.29495019215102,-75.50165699942191,{'i_k': 0.9242929116665998}
95635618,T1149,GY-D,7057,7058,0.05,0.1,39.86969876844734,-75.13722150488807,{'i_k': 1.3189449291976667}
178910730,T1150,GY-D,3153,3154,0.05,0.1,39.98246210190089,-86.30647805430391,{'i_k': -21.472226136446153}
106994871,T1151,GY-D,449,450,0.05,0.1,35.67286403610295,-87.01861267482339,{'i_k': -17.367961214152956}
382412257,T1152,GY-D,4769,4770,0.05,0.1,28.977256962719743,-81.32425633582116,{'i_k': -0.9879029885744767}
1232013439,T1153,GY-GY,846,845,0.04,0.06,40.45573241585858,-75.50320060717071,"{'i_w1': 0.0, 'i_w2': -37.82564454813175}"
755155400,T1154,GY-D,6211,6212,0.05,0.1,33.85899057936353,-84.30286869757221,{'i_k': -3.8502083213827456}
569474702,T1155,GY-D,5617,5618,0.05,0.1,37.332226494723855,-94.60954662125452,{'i_k': 1.3610084781848195}
165477521,T1156,GY-GY,1986,1985,0.04,0.06,30.28188969608812,-93.2960056687739,"{'i_w1': 0.0, 'i_w2': 0.07724642613998958}"
175352848,T1157,GY-D,2909,2910,0.05,0.1,42.91516592975259,-86.19088338031389,{'i_k': -11.007006433942438}
158522490,T1158,GY-D,1579,1580,0.05,0.1,26.358078425687403,-80.15292484376742,{'i_k': 0.0}
183679571,T1159,GY-D,3401,3402,0.05,0.1,40.98193350387583,-75.17020991937069,{'i_k': -11.05421686606186}
967608077,T1160,GY-D,7197,7198,0.05,0.1,33.73156433023822,-84.19717036342914,{'i_k': -6.103159334357393}
164419161,T1161,GY-D,1901,1902,0.05,0.1,33.64832786938793,-88.27196810856844,{'i_k': -7.286844665772834}
60038726,T1162,GY-D,5737,5738,0.05,0.1,38.758780983602776,-91.78444828793523,{'i_k': -55.13817024344929}
177931277,T1163,GY-D,3097,3098,0.05,0.1,34.057453972609736,-84.22913762898374,{'i_k': 1.8593696243875741}
159784542,T1164,GY-GY,1660,1659,0.04,0.06,33.48202079621341,-84.36659357263754,"{'i_w1': -56.82611062733358, 'i_w2': -5.915867440841851}"
171173868,T1165,GY-D,2413,2414,0.05,0.1,33.53891673721608,-84.55896979385585,{'i_k': 8.901430885953355}
53544637,T1166,GY-D,5477,5478,0.05,0.1,39.23143557001741,-76.78182836531805,{'i_k': 17.532043919858676}
16815923,T1167,GY-D,2195,2196,0.05,0.1,39.97888004695178,-75.18835915019312,{'i_k': -5.727798733664821}
230526304,T1168,GY-D,4061,4062,0.05,0.1,26.20260120641533,-81.68806107448005,{'i_k': 0.0}
175174338,T1169,GY-D,2905,2906,0.05,0.1,42.96954672191411,-85.80881925075158,{'i_k': 45.4758385528841}
176906110,T1170,GY-D,3003,3004,0.05,0.1,33.75997695038666,-83.8489589998153,{'i_k': 8.337841340994574}
14251844,T1171,GY-D,1295,1296,0.05,0.1,33.243797578685275,-79.98741123894459,{'i_k': 0.09056897279576107}
166899403,T1172,GY-D,2129,2130,0.05,0.1,29.747507478765808,-81.88895844626106,{'i_k': 0.38933261066582275}
32798600,T1173,GY-D,4393,4394,0.05,0.1,27.47611382533562,-82.45584979191923,{'i_k': 0.0}
165797603,T1174,GY-GY,2028,2027,0.04,0.06,30.53146633222785,-88.55328858708053,"{'i_w1': 0.0, 'i_w2': 0.14325115910840208}"
153009583,T1175,GY-D,1471,1472,0.05,0.1,39.06565421080216,-87.51161135464542,{'i_k': -5.527358507385289}
185585802,T1176,GY-D,3585,3586,0.05,0.1,34.76062052209537,-82.42482409355762,{'i_k': 0.0}
174404608,T1177,GY-D,2801,2802,0.05,0.1,30.855847232198144,-83.57102108764941,{'i_k': -2.883014246438092}
142334172,T1178,GY-D,1281,1282,0.05,0.1,35.85102694467096,-76.76872363140231,{'i_k': 0.8651976863778269}
50823589,T1179,GY-D,5329,5330,0.05,0.1,37.95179368215487,-92.03014699162551,{'i_k': -2.534721873525196}
187558671,T1180,GY-D,3839,3840,0.05,0.1,31.530794975438276,-92.71782889273558,{'i_k': 0.2679497635210064}
635254898,T1181,GY-D,5849,5850,0.05,0.1,38.97274201315699,-94.8795516763462,{'i_k': 12.130068460625365}
180015256,T1182,GY-D,3179,3180,0.05,0.1,41.020881343827696,-83.29922776049204,{'i_k': 3.9949234108946987}
139454561,T1183,GY-D,1179,1180,0.05,0.1,30.27684291374581,-91.11038652461986,{'i_k': 0.09861835336541794}
80915399,T1184,GY-D,6361,6362,0.05,0.1,37.28994014023248,-77.28265923537319,{'i_k': 0.0}
765203063,T1185,GY-D,6261,6262,0.05,0.1,38.71362320030102,-85.93238644999535,{'i_k': 3.1059909160452355}
167422895,T1186,GY-D,2159,2160,0.05,0.1,35.81538868516412,-95.54940431583812,{'i_k': 8.005450021634935}
105851849,T1187,GY-D,361,362,0.05,0.1,40.00647358331932,-94.34240460408546,{'i_k': -27.370398429896174}
47475020,T1188,GY-D,5179,5180,0.05,0.1,28.60943514976912,-81.73445831423973,{'i_k': 1.721621387273131}
171540526,T1189,GY-D,2483,2484,0.05,0.1,33.88671762921764,-83.31668357494473,{'i_k': 0.6445582926468448}
171583083,T1190,GY-D,2509,2510,0.05,0.1,34.02351599504983,-83.75783077202067,{'i_k': -0.5237825908796376}
175000626,T1191,GY-D,2863,2864,0.05,0.1,34.01221540669978,-84.86417364975352,{'i_k': 0.0}
565173786,T1192,GY-D,5605,5606,0.05,0.1,27.703682226600037,-81.7491382497899,{'i_k': -0.0479901851014771}
95339474,T1193,GY-D,7033,7034,0.05,0.1,27.79704683644829,-82.39576573370559,{'i_k': -0.0941975329370698}
238796878,T1194,GY-D,4099,4100,0.05,0.1,42.19795505007503,-72.50833968524539,{'i_k': 21.683988150433674}
53163235,T1195,GY-D,5449,5450,0.05,0.1,34.81848244426797,-85.53557482078834,{'i_k': 0.052741665411439306}
380371058,T1196,GY-D,4745,4746,0.05,0.1,27.09792242587537,-82.38882136414412,{'i_k': 0.052609587898804336}
52156430,T1197,GY-D,5399,5400,0.05,0.1,34.24535395083243,-83.07875684991322,{'i_k': 58.41235259780499}
1119997547,T1198,GY-D,583,584,0.05,0.1,43.06430199190685,-71.57977804472854,{'i_k': 33.34535475849044}
168817230,T1199,GY-D,2229,2230,0.05,0.1,40.40375059807299,-78.91608155705141,{'i_k': 1.0908798627585041}
166800153,T1200,GY-D,2105,2106,0.05,0.1,34.9660612568706,-96.73163631843796,{'i_k': -9.007709254487649}
